country,year,pop_adult,any_account_share,formal_account_share,mobile_account_share,saved_formal,active_accounts,registered_accounts,agents_per_100k
Myanmar,2017,38000865.0,0.25992298,0.256092444,0.006904999,0.362270896,,,
Namibia,2017,1547830.0,0.806334991,0.773441947,0.434294697,0.626936369,,,
Nepal,2017,18869412.0,0.453855766,0.453855766,,0.463058845,,,
Netherlands,2017,14234525.0,0.996376136,0.996376136,,0.785195762,,,
New Zealand,2017,3788624.0,0.991784474,0.991784474,,0.862545342,,,
Nicaragua,2017,4249427.0,0.308619915,0.28432834,0.039274168,0.447766843,,,
Niger,2017,10546918.0,0.15523245,0.09516152,0.087172383,0.249844544,,,
Nigeria,2017,109170774.0,0.396668587,0.394054476,0.056061652,0.619603961,,,
North Macedonia,2017,1567300.0,0.765687709,0.765687709,,0.357799866,,,
Norway,2017,4298959.0,0.997451401,0.997451401,,0.902195406,,,
Pakistan,2017,135055510.0,0.212932449,0.180493842,0.068855579,0.351350227,,,
Panama,2017,2915245.0,0.464942617,0.4582204,0.035031686,0.483871922,,,
Paraguay,2017,4382299.0,0.486468607,0.310738919,0.28881767,0.270956266,,,
Peru,2017,22473210.0,0.42603181,0.4219042,0.026341662,0.401446681,,,
Philippines,2017,71585383.0,0.344984076,0.31797071,0.04521299,0.587067227,,,
Poland,2017,32223349.0,0.86733303,0.86733303,,0.518837638,,,
Portugal,2017,8871342.0,0.923409885,0.923409885,,0.547807496,,,
Romania,2017,16606939.0,0.577518052,0.576390744,0.029901696,0.335266478,,,
Russian Federation,2017,120066877.0,0.757588881,0.757588881,,0.36196065,,,
Rwanda,2017,7050113.0,0.500197937,0.366573707,0.311146415,0.638098038,,,
Saudi Arabia,2017,23241801.0,0.716981166,0.716981166,,0.441932639,,,
Senegal,2017,8705549.0,0.423440154,0.203567182,0.317980906,0.451069902,,,
Serbia,2017,6046629.0,0.714410465,0.714410465,,0.300801066,,,
Sierra Leone,2017,4219730.0,0.198087606,0.123869678,0.110186137,0.542319826,,,
Singapore,2017,4905185.0,0.97931171,0.978122879,0.09548008,0.768801967,,,
Slovak Republic,2017,4594115.0,0.841815883,0.841815883,,0.647499848,,,
Slovenia,2017,1756994.0,0.975334004,0.975334004,,0.673811442,,,
South Africa,2017,41039555.0,0.692184942,0.674369196,0.190168459,0.593297297,,,
South Sudan,2017,6092487.0,0.085700039,0.085700039,,0.337245269,,,
Spain,2017,39549433.0,0.937557047,0.937557047,,0.682568332,,,
Sri Lanka,2017,16017388.0,0.736464608,0.735915248,0.024207601,0.429283712,,,
Sweden,2017,8184039.0,0.997422116,0.997422116,,0.83073693,,,
Switzerland,2017,7127704.0,0.984296665,0.984296665,,0.815993929,,,
"Taiwan, China",2017,20340388.0,0.941796308,0.941796308,,0.737608542,,,
Tajikistan,2017,5649763.0,0.470243972,0.470243972,,0.32798021,,,
Tanzania,2017,30023264.0,0.46751564,0.209722324,0.385380307,0.483889241,,,
Thailand,2017,58293189.0,0.815940009,0.809575031,0.082568594,0.617900026,,,
Togo,2017,4608431.0,0.452893519,0.340679411,0.214573758,0.452251915,,,
Trinidad And Tobago,2017,1090252.0,0.807833517,0.807833517,,0.707270947,,,
Tunisia,2017,8662597.0,0.369065672,0.36816438,0.020371898,0.393963386,,,
Turkiye,2017,60604220.0,0.685903081,0.676600284,0.164119521,0.390694166,,,
Turkmenistan,2017,4458186.0,0.405764132,0.405764132,,0.51041541,,,
Uganda,2017,20360656.0,0.591991512,0.328440546,0.505812429,0.685554055,,,
Ukraine,2017,38655749.0,0.629023288,0.629023288,,0.396265958,,,
United Arab Emirates,2017,7433015.0,0.882103911,0.873908545,0.213317966,0.568147883,,,
United Kingdom,2017,53834160.0,0.963663189,0.963663189,,0.739541329,,,
United States,2017,261470917.0,0.931221843,0.931221843,,0.793441565,,,
Uruguay,2017,2670291.0,0.638680057,0.638680057,,0.37264757,,,
Uzbekistan,2017,22359293.0,0.370897363,0.370897363,,0.385054303,,,
"Venezuela, Rb",2017,22179490.0,0.734945071,0.732206532,0.109703829,0.414886208,,,
Viet Nam,2017,71315938.0,0.30795793,0.300235432,0.034995007,0.574040362,,,
West Bank And Gaza,2017,2625785.0,0.250221747,0.250221747,,0.268758691,,,
Zambia,2017,9326870.0,0.458632575,0.358300358,0.278423918,0.58737945,,,
Zimbabwe,2017,8235262.0,0.552851376,0.281799819,0.485816322,0.535940043,,,
Afghanistan,2021,21791072.0,0.096538218,0.096538218,0.0,0.056150196,,,
Albania,2021,2340601.0,0.441741743,0.441741743,,0.317851428,,,
Algeria,2021,30458426.0,0.440970221,0.440970221,,0.456877651,,,
Argentina,2021,34481880.0,0.716270859,0.663254395,0.350841379,0.387155475,,,
Armenia,2021,2364189.0,0.553477333,0.522469373,0.167427431,0.385603011,,,
Australia,2021,20888823.0,0.993231498,0.993231498,,0.82980639,,,
Austria,2021,7633446.0,0.999507175,0.999507175,,0.919962177,,,
Azerbaijan,2022,7732344.0,0.462586542,0.462586542,,0.194660901,,,
Bangladesh,2021,117641793.0,0.528060649,0.376861865,0.290057918,0.233642128,,,
Belgium,2021,9600074.0,0.990056968,0.990056968,,0.716416203,,,
Benin,2021,7495327.0,0.486055301,0.237882556,0.366837175,0.470441571,,,
Bolivia,2021,8150856.0,0.68885446,0.679649645,0.129542215,0.559949169,,,
Bosnia And Herzegovina,2021,2851847.0,0.793378937,0.793378937,,0.487530946,,,
Botswana,2022,1588124.0,0.587631963,0.498797003,0.365681329,0.520439104,,,
Brazil,2021,165349748.0,0.840357459,0.835631888,0.269601254,0.462406479,,,
Bulgaria,2021,5933315.0,0.839665205,0.839665205,,0.522583401,,,
Burkina Faso,2021,12018028.0,0.361085343,0.210526432,0.246651698,0.479752842,,,
Cambodia,2021,11527565.0,0.333949916,0.325966339,0.065982333,0.322157335,,,
Cameroon,2021,15059599.0,0.51654813,0.235348523,0.424330278,0.590254555,,,
Canada,2021,31991096.0,0.99634615,0.99634615,,0.781481854,,,
Chad,2022,8962706.0,0.236513334,0.183170383,0.120867652,0.383459445,,,
Chile,2021,15803947.0,0.870620678,0.870620678,,0.580881398,,,
China,2021,1157739289.0,0.887090217,0.887090217,,0.607884068,,,
Colombia,2021,39661157.0,0.597159079,0.559431464,0.217662657,0.318990334,,,
Comoros,2022,495193.0,0.342501735,0.305175093,0.077259066,0.408047429,,,
"Congo, Dem. Rep.",2022,51784116.0,0.274411308,0.096274916,0.226761835,0.363743973,,,
"Congo, Rep.",2021,3350070.0,0.471421558,0.181228885,0.367774409,0.455676306,,,
Costa Rica,2021,3990389.0,0.684896898,0.684896898,,0.473316623,,,
Cote D'Ivoire,2021,16718735.0,0.507622911,0.205734957,0.403959431,0.427883696,,,
Croatia,2021,3348534.0,0.918041947,0.918041947,,0.489842035,,,
Cyprus,2021,1094549.0,0.931299046,0.931299046,,0.451399294,,,
Czechia,2021,8985899.0,0.949367049,0.949367049,,0.818164827,,,
Denmark,2021,4880509.0,1.0,1.0,,0.845691155,,,
Dominican Republic,2021,7960918.0,0.512980113,0.49546077,0.075716879,0.375190208,,,
Ecuador,2021,12914981.0,0.641767161,0.641767161,,0.3881664,,,
"Egypt, Arab Rep.",2021,72722825.0,0.274440057,0.26098911,0.02915438,0.207860694,,,
El Salvador,2021,4592875.0,0.358453551,0.307094211,0.109182215,0.383514332,,,
Estonia,2021,1110971.0,0.993765668,0.993765668,,0.777688964,,,
Eswatini,2022,779017.0,0.66175801,0.384701269,0.567443942,0.582447951,,,
Ethiopia,2022,70814574.0,0.464800688,0.460486468,0.046384017,0.530915138,,,
Finland,2021,4663598.0,0.995301883,0.995301883,,0.762699231,,,
France,2021,55812045.0,0.992442955,0.992442955,,0.729155505,,,
Gabon,2021,1467427.0,0.660899713,0.275526987934855,0.574777732,0.614953052,,,
"Gambia, The",2022,1458016.0,0.330110184,0.313944839,0.03745625,0.512100445,,,
Georgia,2021,2940933.0,0.704986886,0.704718533,0.082312009,0.237090948,,,
Germany,2021,71716499.0,0.999765938,0.999765938,,0.855970357,,,
Ghana,2021,20017745.0,0.682303948,0.391966216,0.596879304,0.685652771,,,
Greece,2021,9182577.0,0.94884104,0.94884104,,0.450243524,,,
Guatemala,2022,11489738.0,0.369778819,0.348501939,0.052358035,0.324893888,,,
Guinea,2021,7735937.0,0.304403355,0.137707459,0.215100208,0.446706118,,,
Honduras,2021,6863097.0,0.378497022,0.338765086,0.088682307,0.28842809,,,
"Hong Kong Sar, China",2021,6637356.0,0.978012444,0.978012444,,0.678953289,,,
Hungary,2021,8330756.0,0.882187886,0.882187886,,0.587802937,,,
Iceland,2021,297833.0,1.0,1.0,,0.886673528,,,
India,2021,1033092817.0,0.775291371,0.773020511,0.104396875,0.235476678,,,
Indonesia,2021,203818030.0,0.517553241,0.505058459,0.092923176,0.490825285,,,
"Iran, Islamic Rep.",2021,66867932.0,0.899846708,0.896203731,0.123863508,0.466559452,,,
Iraq,2021,25903954.0,0.185652818,0.157623938,0.04805505,0.368672591,,,
Ireland,2021,3983258.0,0.996633988,0.996633988,,0.852739108,,,
Israel,2021,6631697.0,0.929252212,0.929252212,,0.691449115,,,
Italy,2021,51815239.0,0.972945565,0.972945565,,0.727433634,,,
Jamaica,2021,2248537.0,0.733003615,0.72670044,0.126601306,0.634865813,,,
Japan,2021,110830955.0,0.9848942,0.9848942,,0.819419466,,,
Jordan,2021,7296924.0,0.471196643,0.433539459,0.106597836,0.241415493,,,
Kazakhstan,2021,13791287.0,0.811084645,0.811084645,,0.40184757,,,
Kenya,2021,31704189.0,0.791951576,0.505732474,0.686586916,0.66767132,,,
"Korea, Rep.",2021,45556455.0,0.986713471,0.986713471,,0.697323405,,,
Kosovo,2021,1385580.0,0.580119596,0.580119596,,0.382066807,,,
Kyrgyz Republic,2021,4515230.0,0.45094844,0.409704875,0.114294363,0.323951572,,,
Lao Pdr,2021,5024510.0,0.37320029,0.37320029,0.054799821,0.564146508,,,
Latvia,2021,1596418.0,0.966187205,0.966187205,,0.69549082,,,
Lebanon,2021,4108774.0,0.207030978,0.207030978,,0.165015361,,,
Lesotho,2022,1434393.0,0.636349094,0.443659163,0.458779246,0.538290592,,,
Liberia,2021,3018782.0,0.516311458,0.285893414,0.362960666,0.580603353,,,
Lithuania,2021,2372426.0,0.935322397,0.935322397,,0.656161506,,,
Madagascar,2022,17259462.0,0.262978246,0.139970191,0.190270988,0.298302926,,,
Malawi,2021,11111253.0,0.427078089,0.202217056,0.343476874,0.527127096,,,
Malaysia,2021,25769271.0,0.883748841,0.88165342,0.279788583,0.703271075,,,
Mali,2021,11438992.0,0.435009858,0.28442909,0.293780615,0.564900637,,,
Malta,2021,446624.0,0.964468111,0.964468111,,0.706436996,,,
Mauritania,2022,2584547.0,0.234559362,0.203959785,0.101619569,0.368289662,,,
Mauritius,2021,1058961.0,0.905263444,0.899558713,0.158956646,0.552205294,,,
Mexico,2022,93851214.0,0.489714754,0.462440813,0.181400816,0.376989492,,,
Moldova,2021,2108305.0,0.642455176,0.642455176,,0.525556057,,,
Mongolia,2021,2237019.0,0.984550191,0.981655966,0.588124931,0.447906886,,,
Morocco,2021,26706787.0,0.443728342,0.422393377,0.062719723,0.34686711,,,
Mozambique,2021,16874256.0,0.494927479,0.386349227,0.29376595,0.431435103,,,
Myanmar,2021,39685121.0,0.477910291,0.361433583,0.290307042,0.419303124,,,
Namibia,2021,1715314.0,0.713463883,0.655741645,0.426246853,0.562764779,,,
Nepal,2021,20254590.0,0.540026923,0.528020712,0.060919077,0.348316718,,,
Netherlands,2021,14717214.0,0.997331679,0.997331679,,0.808165884,,,
New Zealand,2021,4122094.0,0.987523815,0.987523815,,0.857996911,,,
Nicaragua,2021,4567953.0,0.260328025,0.231914224,0.065580785,0.372083806,,,
Niger,2022,12328593.0,0.116855913,0.085496778,0.053773763,0.254238526,,,
Nigeria,2021,122350743.0,0.453166327,0.451398256,0.086502092,0.555183529,,,
North Macedonia,2021,1536653.0,0.852886913,0.852886913,,0.383781401,,,
Norway,2021,4453612.0,0.994777715,0.994777715,,0.871365009,,,
Pakistan,2021,146030491.0,0.209806311,0.162881986,0.085374063,0.138728772,,,
Panama,2021,3160275.0,0.449670338,0.449670338,,0.377339738,,,
Paraguay,2021,4679787.0,0.544199771,0.270838267,0.377008071,0.232211346,,,
Peru,2021,24463530.0,0.574978561,0.562603056,0.143447853,0.346714084,,,
Philippines,2021,77692157.0,0.513717639,0.459843281,0.217389093,0.543887748,,,
Poland,2021,32028961.0,0.957201672,0.957201672,,0.58761044,,,
Portugal,2021,8923687.0,0.926495073,0.926495073,,0.632611054,,,
Romania,2021,16163817.0,0.691155038,0.691155038,,0.44874513,,,
Russian Federation,2021,119582441.0,0.897193266,0.88708071,0.329383356,0.373198479,,,
Saudi Arabia,2021,23509479.0,0.743207467,0.743207467,,0.630267415,,,
Senegal,2021,10017948.0,0.559644071,0.281348261,0.448898718,0.585153015088202,,,
Serbia,2021,5915242.0,0.894157368,0.894157368,,0.423362939,,,
Sierra Leone,2021,4762478.0,0.288466045,0.137777879,0.190402143,0.478717532,,,
Singapore,2021,4993587.0,0.975498512,0.97189493,0.306042672,0.85518106,,,
Slovak Republic,2021,4593346.0,0.956196968,0.956196968,,0.785073454,,,
Slovenia,2021,1784150.0,0.990496614,0.990496614,,0.649051413,,,
South Africa,2021,44211052.0,0.85378112,0.841121969,0.365653075,0.622913556,,,
South Sudan,2021,6159568.0,0.058314075,0.05482994,0.00849857,0.17203206,,,
Spain,2021,40639965.0,0.982984395,0.982984395,,0.781291427,,,
Sri Lanka,2021,16803664.0,0.892707132,0.889256158,0.031264218,0.46044704,,,
Sweden,2021,8517166.0,0.996887647,0.996887647,,0.869578238,,,
Switzerland,2021,7337959.0,0.994910311,0.994910311,,0.826861143,,,
"Taiwan, China",2021,20568066.0,0.947110381,0.947110381,,0.749745089,,,
Tajikistan,2021,6196225.0,0.394881618,0.389031633,0.020897526,0.182685873,,,
Tanzania,2021,34527295.0,0.524333347,0.233210156,0.44579487,0.494646317,,,
Thailand,2021,60059109.0,0.955769973,0.941462112,0.59999888,0.670553511,,,
Togo,2021,5137794.0,0.496056349,0.249001487,0.364808073,0.547934988,,,
Tunisia,2021,8970562.0,0.368532365,0.357118626,0.037122092,0.446872741,,,
Turkiye,2021,64398074.0,0.740916613,0.733663266,0.182842014,0.204479713,,,
Uganda,2021,24351947.0,0.659140111,0.365607928,0.537962366,0.707888747,,,
Ukraine,2021,37851388.0,0.835648133,0.835648133,,0.352290222,,,
United Arab Emirates,2021,7842387.0,0.85742193,0.84560726,0.132578892,0.335979731,,,
United Kingdom,2021,55029201.0,0.997632738,0.997632738,,0.817614129,,,
United States,2021,270549658.0,0.949532296,0.949532296,,0.786137286,,,
Uruguay,2021,2725712.0,0.741272677,0.741272677,,0.378714011,,,
Uzbekistan,2021,23599241.0,0.441347903,0.441347903,,0.278766209,,,
"Venezuela, Rb",2021,20527738.0,0.843948009,0.840336735,0.303109094,0.372801639,,,
Viet Nam,2022,74158712.0,0.562657536,0.560644954,0.164659469,0.52404342,,,
West Bank And Gaza,2021,2915259.0,0.336425509,0.331804059,0.023281278,0.279984265,,,
"Yemen, Rep.",2022,21192335.0,0.119033656,0.119033656,,0.216445272,,,
Zambia,2021,10800121.0,0.485218873,0.238444619,0.41631284,0.501426462,,,
Zimbabwe,2021,8977056.0,0.597459293,0.292496947,0.506324444,0.519546493,,,
Albania,2024,2278004.0,0.460692506,0.460692506,,0.285806833,,,
Algeria,2024,32019804.0,0.352901069,0.352901069,,0.380608732,,,
Argentina,2024,35433130.0,0.817442447,0.728989947,0.567395437,0.480497543,,,
Armenia,2024,2406318.0,0.713734735,0.705332707,0.173602692,0.419728244,,,
Australia,2024,21852264.0,0.980103778,0.980103778,,,,,
Austria,2024,7825678.0,0.995084975,0.995084975,,,,,
Azerbaijan,2024,7885113.0,0.563046655573957,0.563046655573957,,0.266569872,,,
Bahrain,2024,1277545.0,0.823220521,0.823220521,,,,,
Bangladesh,2024,122837439.0,0.432839733,0.329478937,0.207683726,0.203888658,,,
Belgium,2024,9867164.0,0.982369093,0.982369093,,,,,
Belize,2024,300138.0,0.679682002,0.673044577,0.136663451,0.686825938,,,
Benin,2024,8207504.0,0.51843206,0.199061778,0.448728519,0.582242557,,,
Bolivia,2024,8553476.0,0.568490527,0.534880593,0.199779285,0.510745411,,,
Bosnia And Herzegovina,2024,2764009.0,0.774588923,0.774588923,,0.503831187,,,
Botswana,2024,1679590.0,0.614384691,0.416043564,0.516178157,0.547435094,,,
Brazil,2024,169047814.0,0.863811782,0.855727692,0.581666157,0.467473184,,,
Bulgaria,2024,5509377.0,0.84724395,0.84724395,,0.640896457,,,
Burkina Faso,2024,13262560.0,0.514274912,0.205498915,0.441573641,0.560208991,,,
Cambodia,2024,12177453.0,0.390314429,0.372688785,0.168896941,0.397367924,,,
Cameroon,2024,16524096.0,0.608737909,0.209972994,0.550654518,0.65656563,,,
Canada,2024,33960981.0,0.984047126,0.984047126,,,,,
Chad,2024,10289880.0,0.208983599,0.150020898,0.133358944,0.455477899,,,
Chile,2024,16241277.0,0.850691778,0.850691778,,,,,
China,2024,1176678702.0,0.89383032,0.89383032,,0.75532828,,,
Colombia,2024,41544122.0,0.570594856,0.433789765,0.391465593,0.346988984,,,
Comoros,2024,532331.0,0.454593974,0.408476637,0.140937863,0.443154864,,,
"Congo, Dem. Rep.",2024,57033055.0,0.392140115,0.135068648,0.351182388,0.57962713,,,
"Congo, Rep.",2024,3655093.0,0.555760388,0.147200014,0.515921177,0.537904533,,,
Costa Rica,2024,4118576.0,0.713527071,0.713527071,,0.512792398,,,
Cote D'Ivoire,2024,18301587.0,0.57567627,0.168252205,0.533817788,0.642959056,,,
Croatia,2024,3313982.0,0.926404988,0.926404988,,0.653017615,,,
Cyprus,2024,1129055.0,0.961259313,0.961259313,,,,,
Czechia,2024,9161251.0,0.922832885,0.922832885,,,,,
Denmark,2024,5003352.0,0.986505141,0.986505141,,,,,
Dominican Republic,2024,8281568.0,0.647779639,0.632920319,0.180158284,0.521282723,,,
Ecuador,2024,13484219.0,0.645052104,0.639477053,0.100848646,0.364317486,,,
"Egypt, Arab Rep.",2024,77385958.0,0.431134368,0.352735535,0.156072041,0.230036909,,,
El Salvador,2024,4718943.0,0.434036649,0.428629057,0.058435819,0.404869331,,,
Estonia,2024,1151475.0,0.989011091,0.989011091,,,,,
Eswatini,2024,816208.0,0.651160267,0.431356222,0.504069176,0.583015914,,,
Ethiopia,2024,78031387.0,0.488302768,0.484704021,0.094548896,0.490748224,,,
Finland,2024,4749954.0,0.998426818,0.998426818,,,,,
France,2024,56825584.0,0.991902372,0.991902372,,,,,
Gabon,2024,1573811.0,0.681812563,0.248315312,0.616415501,0.696998434,,,
"Gambia, The",2024,1598990.0,0.381609042,0.308469116,0.190885438,0.564381633,,,
Georgia,2024,2933716.0,0.788236411,0.788236411,,0.362162361,,,
Germany,2024,71691113.0,0.982983236,0.982983236,,,,,
Ghana,2024,21563813.0,0.812430252,0.387411034,0.782813635,0.820131314,,,
Greece,2024,8991800.0,0.885519759,0.885519759,,,,,
Guatemala,2024,12299923.0,0.382819484,0.375315801,0.03300105,0.339983209,,,
Guinea,2024,8464230.0,0.36048025,0.169033571,0.258219395,0.51419612,,,
Honduras,2024,7345357.0,0.424429707,0.39273054,0.108892565,0.41240363,,,
"Hong Kong Sar, China",2024,6729811.0,0.973080247,0.973080247,,,,,
Hungary,2024,8202714.0,0.869605631,0.869605631,,,,,
Iceland,2024,322325.0,0.998548358,0.998548358,,,,,
India,2024,1077731602.0,0.890248225,0.886553603,0.231007554,0.386467659,,,
Indonesia,2024,211076339.0,0.563278494,0.523919069,0.220129024,0.529947446982935,,,
"Iran, Islamic Rep.",2024,69914781.0,0.910610045,0.910610045,0.131040105,0.483508742,,,
Iraq,2024,28355455.0,0.301610518,0.282661963,0.118649863,0.433445372,,,
Ireland,2024,4298252.0,0.982929182,0.982929182,,,,,
Israel,2024,7062352.0,0.892691974,0.892691974,,,,,
Italy,2024,51829051.0,0.860191093,0.860191093,,,,,
Japan,2024,110011344.0,0.985235592,0.985235592,,,,,
Jordan,2024,7867178.0,0.464573138,0.395770643,0.205639167812616,0.31605578,,,
Kazakhstan,2024,14324777.0,0.870486447,0.84197223,0.488575255,0.529590929,,,
Kenya,2024,34616135.0,0.901199174,0.454278444,0.874994113,0.70194167,,,
"Korea, Rep.",2024,46039322.0,0.968949449,0.96743749,0.601022033,,,,
Kosovo,2024,1382360.0,0.641617722,0.641617722,,0.351321865,,,
Kuwait,2024,3950546.0,0.744578561,0.744578561,,,,,
Kyrgyz Republic,2024,4780143.0,0.722642376,0.699585473,0.310351086,0.437405947,,,
Lao Pdr,2024,5322750.0,0.376501969,0.372299012,0.118384277,0.356407349,,,
Latvia,2024,1582835.0,0.9497331,0.9497331,,,,,
Lebanon,2024,4231057.0,0.230438576,0.215510155,0.027158979,0.285591572,,,
Lesotho,2024,1504222.0,0.615710445,0.335292031,0.534728195,0.541563266,,,
Liberia,2024,3295997.0,0.522139331,0.138832556,0.475292537,0.70169935,,,
Libya,2024,5262910.0,0.331190908,0.331190908,,0.36999734,,,
Lithuania,2024,2444088.0,0.989947156,0.989947156,,,,,
Madagascar,2024,18851036.0,0.244501397,0.094532663,0.193550167,0.293806619,,,
Malawi,2024,12384937.0,0.503696725,0.12406691,0.473991978,0.612850136,,,
Malaysia,2024,27297352.0,0.886918012,0.87183103,0.445049317,0.617350305,,,
Mali,2024,12725942.0,0.547454806,0.184475281,0.483876159,0.657998588,,,
Malta,2024,480050.0,0.965581295,0.965581295,,,,,
Mauritania,2024,2860979.0,0.27314261,0.27314261,,0.483171766,,,
Mauritius,2024,1070318.0,0.89598448,0.895179808,0.101270672,0.483665409,,,
Mexico,2024,97411242.0,0.530320833,0.52389107,0.104373885,0.483414026,,,
Moldova,2024,1966418.0,0.555442493,0.555442493,,0.408763856,,,
Mongolia,2024,2344987.0,0.982787008,0.982178824,0.640304314,0.479117369,,,
Montenegro,2024,503215.0,0.754116297,0.754116297,,0.393759075,,,
Morocco,2024,27893979.0,0.443863291,0.424611317,0.058756973,0.21660881,,,
Mozambique,2024,18581790.0,0.543852875,0.250840349,0.45720986,0.477015972,,,
Namibia,2024,1858089.0,0.729187673,0.626974954,0.484473581,0.60564037,,,
Nepal,2024,21168213.0,0.599911157,0.575256881,0.105834365,0.374013987,,,
Netherlands,2024,15164931.0,0.991715123,0.991715123,,,,,
New Zealand,2024,4263369.0,0.978647564,0.978647564,,,,,
Nicaragua,2024,4830854.0,0.234705927,0.215052816,0.080878133,0.378948633,,,
Niger,2024,13873697.0,0.148268992,0.126669936,0.057003706,0.33538169,,,
Nigeria,2024,133329232.0,0.632613514,0.597277056,0.327907521,0.72257847,,,
North Macedonia,2024,1515847.0,0.842548649,0.842548649,,0.468027675,,,
Norway,2024,4608487.0,0.985561571,0.985561571,,,,,
Oman,2024,3775451.0,0.695361597,0.695361597,,0.38932555,,,
Pakistan,2024,155833628.0,0.272960072,0.18281262,0.183578643,0.268242065,,,
Panama,2024,3331755.0,0.640952131,0.608679812,0.380533533,0.490482213,,,
