country,year,pop_adult,any_account_share,formal_account_share,mobile_account_share,saved_formal,active_accounts,registered_accounts,agents_per_100k,active_accounts_per_1000,mobile_to_formal_ratio,delta_active_accounts,delta_mobile_account_share,sadc_mobile_avg,relative_penetration_index
Singapore,2017,4905185.0,0.96312928,0.96312928,,0.779891306,,,,,,,,0.3023081295949162,
Slovak Republic,2017,4594115.0,0.853200251,0.853200251,,0.700616641,,,,,,,,0.3023081295949162,
Slovak Republic,2017,4594115.0,0.831339925,0.831339925,,0.59862148,,,,,,,,0.3023081295949162,
Slovenia,2017,1756994.0,0.981551178,0.981551178,,0.713325429,,,,,,,,0.3023081295949162,
Slovenia,2017,1756994.0,0.96939204,0.96939204,,0.636046587,,,,,,,,0.3023081295949162,
South Africa,2017,41039555.0,0.683953271,0.666986131,0.194188366,0.610234091,,,,,0.2911430342769751,,0.05530221099999999,0.3023081295949162,-0.10811976359491621
South Africa,2017,41039555.0,0.6998981,0.681287202,0.186401766,0.577427351,,,,,0.27360233019612773,,-0.007786600000000005,0.3023081295949162,-0.11590636359491621
South Sudan,2017,6092487.0,,,,0.3661752,,,,,,,,0.3023081295949162,
South Sudan,2017,6092487.0,,,,0.308841487,,,,,,,,0.3023081295949162,
Spain,2017,39549433.0,0.958810412,0.958810412,,0.723814544,,,,,,,,0.3023081295949162,
Spain,2017,39549433.0,0.916412497,0.916412497,,0.641533297,,,,,,,,0.3023081295949162,
Sri Lanka,2017,16017388.0,0.738885926,0.737685764,,0.445690369,,,,,,,,0.3023081295949162,
Sri Lanka,2017,16017388.0,0.734420706,0.734420706,,0.415434401,,,,,,,,0.3023081295949162,
Sweden,2017,8184039.0,0.994812282,0.994812282,,0.834448613,,,,,,,,0.3023081295949162,
Sweden,2017,8184039.0,1.0,1.0,,0.827070686,,,,,,,,0.3023081295949162,
Switzerland,2017,7127704.0,0.979819135,0.979819135,,0.829677203,,,,,,,,0.3023081295949162,
Switzerland,2017,7127704.0,0.988566502,0.988566502,,0.802945362,,,,,,,,0.3023081295949162,
"Taiwan, China",2017,20340388.0,0.946573224,0.946573224,,0.71729831,,,,,,,,0.3023081295949162,
"Taiwan, China",2017,20340388.0,0.937242083,0.937242083,,0.756971948,,,,,,,,0.3023081295949162,
Tajikistan,2017,5649763.0,0.520938082,0.520938082,,0.370258162,,,,,,,,0.3023081295949162,
Tajikistan,2017,5649763.0,0.421307962,0.421307962,,0.287168481,,,,,,,,0.3023081295949162,
Tanzania,2017,30023264.0,0.51553571,0.23054632,0.441140603,0.507527467,,,,,1.913457577635592,,0.175366187,0.3023081295949162,0.1388324734050838
Tanzania,2017,30023264.0,0.42152221,0.189777184,0.331973319,0.461248643,,,,,1.7492794023121347,,-0.10916728400000003,0.3023081295949162,0.02966518940508378
Thailand,2017,58293189.0,0.836913751,0.826618219,,0.631894843,,,,,,,,0.3023081295949162,
Thailand,2017,58293189.0,0.797801,0.794835339,,0.605796697,,,,,,,,0.3023081295949162,
Togo,2017,4608431.0,0.530494017,0.395595401,0.269747715,0.535345976,,,,,0.6818777830028413,,,0.3023081295949162,-0.03256041459491621
Togo,2017,4608431.0,0.375931544,0.286215287,0.15985379,0.36984158,,,,,0.558508917100574,,-0.109893925,0.3023081295949162,-0.1424543395949162
Trinidad And Tobago,2017,1090252.0,0.882246322,0.882246322,,0.762165705,,,,,,,,0.3023081295949162,
Trinidad And Tobago,2017,1090252.0,0.736030404,0.736030404,,0.654301374,,,,,,,,0.3023081295949162,
Tunisia,2017,8662597.0,0.457311275,0.457311275,,0.448298064,,,,,,,,0.3023081295949162,
Tunisia,2017,8662597.0,0.283634358,0.281860518,,0.341361526,,,,,,,,0.3023081295949162,
Turkiye,2017,60604220.0,0.829945648,0.822715499,0.185378245,0.384455528,,,,,0.2253248482924229,,,0.3023081295949162,-0.11692988459491621
Turkiye,2017,60604220.0,0.542938244,0.531578308,0.143019856,0.396886128,,,,,0.26904757746435354,,-0.042358388999999996,0.3023081295949162,-0.1592882735949162
Turkmenistan,2017,4458186.0,0.457125534,0.457125534,,0.50042354,,,,,,,,0.3023081295949162,
Turkmenistan,2017,4458186.0,0.355171081,0.355171081,,0.520257804,,,,,,,,0.3023081295949162,
Uganda,2017,20360656.0,0.660769959,0.389122178,0.586420842,0.718238923,,,,,1.507035258216508,,0.296025938,0.3023081295949162,0.2841127124050838
Uganda,2017,20360656.0,0.527064122,0.271156613,0.429717459,0.654699286,,,,,1.5847574368396466,,-0.15670338299999997,0.3023081295949162,0.12740932940508382
Ukraine,2017,38655749.0,0.650290829,0.650290829,,0.468005702,,,,,,,,0.3023081295949162,
Ukraine,2017,38655749.0,0.613211722,0.613211722,,0.342930328,,,,,,,,0.3023081295949162,
United Arab Emirates,2017,7433015.0,0.926721594,0.922393992,0.22518691,0.578682068,,,,,0.24413310575856392,,0.128445927,0.3023081295949162,-0.07712121959491622
United Arab Emirates,2017,7433015.0,0.764167186,0.745748262,0.181945103,0.540303153,,,,,0.2439765699380202,,-0.04324180699999999,0.3023081295949162,-0.12036302659491621
United Kingdom,2017,53834160.0,0.966740866,0.966740866,,0.764886747,,,,,,,,0.3023081295949162,
United Kingdom,2017,53834160.0,0.960734367,0.960734367,,0.715421779,,,,,,,,0.3023081295949162,
United States,2017,261470917.0,0.935703395,0.935703395,,0.833081961,,,,,,,,0.3023081295949162,
United States,2017,261470917.0,0.926862457,0.926862457,,0.754881752,,,,,,,,0.3023081295949162,
Uruguay,2017,2670291.0,0.676058494,0.676058494,,0.404563137,,,,,,,,0.3023081295949162,
Uruguay,2017,2670291.0,0.606288371,0.606288371,,0.34498994,,,,,,,,0.3023081295949162,
Uzbekistan,2017,22359293.0,0.383331691,0.383331691,,0.456101717,,,,,,,,0.3023081295949162,
Uzbekistan,2017,22359293.0,0.359690781,0.359690781,,0.321022003,,,,,,,,0.3023081295949162,
"Venezuela, Rb",2017,22179490.0,0.773059434,0.767301141,0.140626791,0.450162715,,,,,0.18327457563366245,,,0.3023081295949162,-0.1616813385949162
"Venezuela, Rb",2017,22179490.0,0.700380102,0.700380102,0.081660562,0.38289482,,,,,0.1165946344946276,,-0.058966228999999995,0.3023081295949162,-0.22064756759491622
Viet Nam,2017,71315938.0,0.31205099,0.306427786,,0.551059083,,,,,,,,0.3023081295949162,
Viet Nam,2017,71315938.0,0.304197003,0.294545558,,0.595156821,,,,,,,,0.3023081295949162,
West Bank And Gaza,2017,2625785.0,0.344360023,0.344360023,,0.264499975,,,,,,,,0.3023081295949162,
West Bank And Gaza,2017,2625785.0,0.159107729,0.159107729,,0.272880593,,,,,,,,0.3023081295949162,
Zambia,2017,9326870.0,0.516809247,0.433942179,0.299460591,0.619395015,,,,,0.6900933015778584,,0.204686342,0.3023081295949162,-0.00284753859491621
Zambia,2017,9326870.0,0.402788779,0.285691763,0.258230812,0.556647706,,,,,0.903879094337067,,-0.04122977900000002,0.3023081295949162,-0.04407731759491623
Zimbabwe,2017,8235262.0,0.592274998,0.334506396,0.511731725,0.552321274,,,,,1.5298114807945256,,0.32076193399999997,0.3023081295949162,0.20942359540508376
Zimbabwe,2017,8235262.0,0.51664926,0.233400166,0.462018599,0.520897405,,,,,1.9795127266533306,,-0.049713125999999996,0.3023081295949162,0.15971046940508377
Afghanistan,2021,21791072.0,,,,,,,,,,,,0.3974811020909091,
Afghanistan,2021,21791072.0,,,,,,,,,,,,0.3974811020909091,
Albania,2021,2340601.0,0.425851654,0.425851654,,0.330537614,,,,,,,,0.3974811020909091,
Albania,2021,2340601.0,0.456861098,0.456861098,,0.305780573,,,,,,,,0.3974811020909091,
Algeria,2021,30458426.0,0.568304333,0.568304333,,0.456902072,,,,,,,,0.3974811020909091,
Algeria,2021,30458426.0,0.311915132,0.311915132,,0.4568529,,,,,,,,0.3974811020909091,
Argentina,2021,34481880.0,0.695619457,0.658853273,0.369361219,0.502365575,,,,,0.5606122548623964,,,0.3974811020909091,-0.02811988309090907
Argentina,2021,34481880.0,0.737532007,0.667785464,0.331774729,0.26854372,,,,,0.49682831820370377,,-0.03758649000000003,0.3974811020909091,-0.0657063730909091
Armenia,2021,2364189.0,0.593752986,0.562163781,0.181430467,0.413807837,,,,,0.3227359590425126,,,0.3974811020909091,-0.21605063509090908
Armenia,2021,2364189.0,0.521827202,0.491276006,0.156423316,0.363438592,,,,,0.3184021081623921,,-0.025007151000000005,0.3974811020909091,-0.24105778609090908
Australia,2021,20888823.0,0.985933711,0.985933711,,0.822366645,,,,,,,,0.3974811020909091,
Australia,2021,20888823.0,1.0,1.0,,0.836706553,,,,,,,,0.3974811020909091,
Austria,2021,7633446.0,0.998986708,0.998986708,,0.92015515,,,,,,,,0.3974811020909091,
Austria,2021,7633446.0,1.0,1.0,,0.919779452,,,,,,,,0.3974811020909091,
Azerbaijan,2022,7732344.0,0.545871598,0.545871598,,0.20310452,,,,,,,,0.45800726290909094,
Azerbaijan,2022,7732344.0,0.388437636,0.388437636,,0.187143524,,,,,,,,0.45800726290909094,
Bangladesh,2021,117641793.0,0.628624572,0.453342278,0.383929268,0.258403302,,,,,0.8468860872490697,,0.281191398,0.3974811020909091,-0.013551834090909098
Bangladesh,2021,117641793.0,0.434566925,0.305758448,0.202786241,0.2106218,,,,,0.6632236732180169,,-0.18114302699999998,0.3974811020909091,-0.19469486109090908
Belgium,2021,9600074.0,0.993741167543227,0.993741167543227,,0.759158462,,,,,,,,0.3974811020909091,
Belgium,2021,9600074.0,0.986511494,0.986511494,,0.67528336,,,,,,,,0.3974811020909091,
Benin,2021,7495327.0,0.581742451,0.30613293,0.443281869,0.51399707,,,,,1.4480045286209489,,0.326013458,0.3974811020909091,0.045800766909090906
Benin,2021,7495327.0,0.397870226,0.174983155,0.296385905,0.430300915,,,,,1.693796782896045,,-0.146895964,0.3974811020909091,-0.10109519709090908
Bolivia,2021,8150856.0,0.740406786,0.729068711,0.160642492,0.577942219,,,,,0.22033930352004913,,,0.3974811020909091,-0.2368386100909091
Bolivia,2021,8150856.0,0.63289646,0.626007214,0.095784099,0.540418429,,,,,0.15300797955341133,,-0.064858393,0.3974811020909091,-0.3016970030909091
Bosnia And Herzegovina,2021,2851847.0,0.887128866,0.887128866,,0.509552192,,,,,,,,0.3974811020909091,
Bosnia And Herzegovina,2021,2851847.0,0.703665437,0.703665437,,0.466457831,,,,,,,,0.3974811020909091,
Botswana,2022,1588124.0,0.642897657,0.556376271,0.418373702,0.540604899,,,,,0.7519617996073741,,0.213312875,0.45800726290909094,-0.039633560909090926
Botswana,2022,1588124.0,0.538606829,0.447719541,0.318938937,0.502550415,,,,,0.7123632269604243,,-0.09943476500000004,0.45800726290909094,-0.13906832590909096
Brazil,2021,165349748.0,0.870474204,0.864401769,0.302943215,0.539201865,,,,,0.3504657508399893,,,0.3974811020909091,-0.0945378870909091
Brazil,2021,165349748.0,0.808668081,0.805359705,0.234518247,0.381601,,,,,0.29119689691949513,,-0.06842496799999997,0.3974811020909091,-0.16296285509090908
Bulgaria,2021,5933315.0,0.835893252,0.835893252,,0.597294208,,,,,,,,0.3974811020909091,
Bulgaria,2021,5933315.0,0.843245815,0.843245815,,0.45166252,,,,,,,,0.3974811020909091,
Burkina Faso,2021,12018028.0,0.423501439,0.256993092,0.310600329,0.524431349,,,,,1.2085940776960653,,0.07406760500000001,0.3974811020909091,-0.08688077309090908
Burkina Faso,2021,12018028.0,0.306802229,0.1701145,0.191035742,0.440896062,,,,,1.1229832965443862,,-0.119564587,0.3974811020909091,-0.20644536009090908
Cambodia,2021,11527565.0,0.344119266,0.341161755,,0.358918191,,,,,,,,0.3974811020909091,
Cambodia,2021,11527565.0,0.325242223,0.312954985,,0.290680178,,,,,,,,0.3974811020909091,
Cameroon,2021,15059599.0,0.541474459,0.2690017,0.462621997,0.618864585,,,,,1.7197735070075766,,0.329586909,0.3974811020909091,0.06514089490909092
Cameroon,2021,15059599.0,0.492549796,0.202948237,0.387464139,0.562709662,,,,,1.9091771612679738,,-0.07515785800000002,0.3974811020909091,-0.010016963090909103
Canada,2021,31991096.0,0.997677887,0.997677887,,0.802553783,,,,,,,,0.3974811020909091,
Canada,2021,31991096.0,0.99505553,0.99505553,,0.761060505,,,,,,,,0.3974811020909091,
Chad,2022,8962706.0,0.248595312,0.19463032,0.118964489,0.389182996,,,,,0.611233075093336,,0.009911696000000011,0.45800726290909094,-0.33904277390909093
Chad,2022,8962706.0,0.225617475,0.172835498,0.122583976,0.378297789,,,,,0.70925230880522,,0.0036194869999999907,0.45800726290909094,-0.33542328690909096
Chile,2021,15803947.0,0.875634371,0.875634371,,0.634954404,,,,,,,,0.3974811020909091,
Chile,2021,15803947.0,0.866153009,0.866153009,,0.53269729,,,,,,,,0.3974811020909091,
China,2021,1157739289.0,0.899227938,0.899227938,,0.599693662,,,,,,,,0.3974811020909091,
China,2021,1157739289.0,0.873449019,0.873449019,,0.617089005,,,,,,,,0.3974811020909091,
Colombia,2021,39661157.0,0.635124352,0.60513652,0.216564103,0.364275427,,,,,0.3578764391876399,,,0.3974811020909091,-0.18091699909090908
Colombia,2021,39661157.0,0.562042923,0.517156361,0.218678768,0.277103677,,,,,0.42284845453153,,0.002114664999999988,0.3974811020909091,-0.1788023340909091
Comoros,2022,495193.0,0.403779693,0.342684936,,0.490906602,,,,,,,,0.45800726290909094,
Comoros,2022,495193.0,0.293283105,0.275047079,,0.341494706,,,,,,,,0.45800726290909094,
"Congo, Dem. Rep.",2022,51784116.0,0.34191581,,0.29468356,0.403816793,,,,,,,0.15947698000000002,0.45800726290909094,-0.16332370290909093
"Congo, Dem. Rep.",2022,51784116.0,0.20496206,,0.156883345,0.322516689,,,,,,,-0.137800215,0.45800726290909094,-0.30112391790909093
"Congo, Rep.",2021,3350070.0,0.506094293,0.197670325,0.411582475,0.443478806,,,,,2.0821662280365048,,,0.3974811020909091,0.014101372909090915
"Congo, Rep.",2021,3350070.0,0.437919494,0.165342566,0.325445456,0.467461976,,,,,1.9683101809367107,,-0.08613701899999998,0.3974811020909091,-0.07203564609090907
Costa Rica,2021,3990389.0,0.763350424,0.763350424,,0.549627822,,,,,,,,0.3974811020909091,
Costa Rica,2021,3990389.0,0.610813329,0.610813329,,0.401256052,,,,,,,,0.3974811020909091,
Cote D'Ivoire,2021,16718735.0,0.640095413,0.272896428,0.508939172,0.468032936,,,,,1.864953585980979,,0.21039188400000003,0.3974811020909091,0.11145806990909096
Cote D'Ivoire,2021,16718735.0,0.374442613,0.138214644,0.298418787,0.387519939,,,,,2.1590967379693864,,-0.21052038500000003,0.3974811020909091,-0.09906231509090907
Croatia,2021,3348534.0,0.939302809,0.939302809,,0.495884766,,,,,,,,0.3974811020909091,
Croatia,2021,3348534.0,0.899630726,0.899630726,,0.484609225,,,,,,,,0.3974811020909091,
Cyprus,2021,1094549.0,0.93618035,0.93618035,,0.511877513,,,,,,,,0.3974811020909091,
Cyprus,2021,1094549.0,0.926972408,0.926972408,,0.397793271,,,,,,,,0.3974811020909091,
Czechia,2021,8985899.0,0.964813325,0.964813325,,0.853765899,,,,,,,,0.3974811020909091,
Czechia,2021,8985899.0,0.934414932,0.934414932,,0.783702711,,,,,,,,0.3974811020909091,
Denmark,2021,4880509.0,1.0,1.0,,0.819146624,,,,,,,,0.3974811020909091,
Denmark,2021,4880509.0,1.0,1.0,,0.872748011,,,,,,,,0.3974811020909091,
Dominican Republic,2021,7960918.0,0.536955232,0.515961026,,0.414534793,,,,,,,,0.3974811020909091,
Dominican Republic,2021,7960918.0,0.489606589,0.475474917,,0.336832877,,,,,,,,0.3974811020909091,
Ecuador,2021,12914981.0,0.705870465,0.705870465,,0.471724653,,,,,,,,0.3974811020909091,
Ecuador,2021,12914981.0,0.579452403,0.579452403,,0.306939507,,,,,,,,0.3974811020909091,
"Egypt, Arab Rep.",2021,72722825.0,0.30571121,0.291195779,,0.221915661,,,,,,,,0.3974811020909091,
"Egypt, Arab Rep.",2021,72722825.0,0.241973567,0.229627794,,0.193268478,,,,,,,,0.3974811020909091,
El Salvador,2021,4592875.0,0.447976506,0.409147216,0.120277009,0.479371356,,,,,0.2939700046743078,,,0.3974811020909091,-0.2772040930909091
El Salvador,2021,4592875.0,0.292329768,0.231715435,0.100987335,0.312712054,,,,,0.4358248081315774,,-0.019289674000000007,0.3974811020909091,-0.2964937670909091
Estonia,2021,1110971.0,0.991210839,0.991210839,,0.786328152,,,,,,,,0.3974811020909091,
Estonia,2021,1110971.0,0.995970565,0.995970565,,0.770233077,,,,,,,,0.3974811020909091,
Eswatini,2022,779017.0,0.623617224,0.423720298,0.521527427,0.556533472,,,,,1.2308294633550927,,,0.45800726290909094,0.06352016409090905
Eswatini,2022,779017.0,0.692155816,0.353603512,0.604038923,0.60310152,,,,,1.7082379063022426,,0.08251149599999996,0.45800726290909094,0.146031660090909
Ethiopia,2022,70814574.0,0.546826,0.546826,,0.603976417,,,,,,,,0.45800726290909094,
Ethiopia,2022,70814574.0,0.387371743,0.378985054,,0.461947917,,,,,,,,0.45800726290909094,
Finland,2021,4663598.0,1.0,1.0,,0.739259646,,,,,,,,0.3974811020909091,
Finland,2021,4663598.0,0.990785083,0.990785083,,0.785234202,,,,,,,,0.3974811020909091,
France,2021,55812045.0,0.984230468,0.984230468,,0.731990695,,,,,,,,0.3974811020909091,
France,2021,55812045.0,1.0,1.0,,0.726546592,,,,,,,,0.3974811020909091,
Gabon,2021,1467427.0,0.714725579,0.354648376,0.607466822,0.687606485,,,,,1.7128707280475466,,0.19693646200000003,0.3974811020909091,0.20998571990909093
Gabon,2021,1467427.0,0.612955059,0.205050695,0.545660372,0.550238002,,,,,2.6610998416757377,,-0.06180645000000007,0.3974811020909091,0.14817926990909086
"Gambia, The",2022,1458016.0,0.383786816,0.373787164,,0.514864494,,,,,,,,0.45800726290909094,
"Gambia, The",2022,1458016.0,0.280667338,0.258822621,,0.509554413,,,,,,,,0.45800726290909094,
Georgia,2021,2940933.0,0.70253833,0.70253833,,0.222591473,,,,,,,,0.3974811020909091,
Georgia,2021,2940933.0,0.707113541,0.706612116,,0.249684247,,,,,,,,0.3974811020909091,
Germany,2021,71716499.0,0.999519788,0.999519788,,0.85509922,,,,,,,,0.3974811020909091,
Germany,2021,71716499.0,1.0,1.0,,0.856798712,,,,,,,,0.3974811020909091,
Ghana,2021,20017745.0,0.741799682,0.472949882,0.646228627,0.742375445,,,,,1.366378662084115,,0.30837759300000006,0.3974811020909091,0.24874752490909097
Ghana,2021,20017745.0,0.625809383,0.315067645,0.550019331,0.631791384,,,,,1.7457182282236565,,-0.09620929600000006,0.3974811020909091,0.1525382289090909
Greece,2021,9182577.0,0.963255611,0.963255611,,0.471154914,,,,,,,,0.3974811020909091,
Greece,2021,9182577.0,0.934313328,0.934313328,,0.429168,,,,,,,,0.3974811020909091,
Guatemala,2022,11489738.0,0.399298209,0.379760407,,0.359038897,,,,,,,,0.45800726290909094,
Guatemala,2022,11489738.0,0.343454256,0.320626516,,0.294444328,,,,,,,,0.45800726290909094,
Guinea,2021,7735937.0,0.369123917,0.16754276,0.262698628,0.452318748,,,,,1.5679497460827312,,0.163752136,0.3974811020909091,-0.1347824740909091
Guinea,2021,7735937.0,0.240050046,0.108041457,0.167771882,0.441125337,,,,,1.5528472741718027,,-0.09492674599999998,0.3974811020909091,-0.22970922009090908
Honduras,2021,6863097.0,0.485568647,0.428298082,,0.335940992,,,,,,,,0.3974811020909091,
Honduras,2021,6863097.0,0.288504573,0.263513648,,0.24849405,,,,,,,,0.3974811020909091,
"Hong Kong Sar, China",2021,6637356.0,0.973316205,0.973316205,,0.703011169,,,,,,,,0.3974811020909091,
"Hong Kong Sar, China",2021,6637356.0,0.981886072,0.981886072,,0.659109477,,,,,,,,0.3974811020909091,
Hungary,2021,8330756.0,0.897323051,0.897323051,,0.614845951,,,,,,,,0.3974811020909091,
Hungary,2021,8330756.0,0.868767212,0.868767212,,0.56382332,,,,,,,,0.3974811020909091,
Iceland,2021,297833.0,1.0,1.0,,0.889520418,,,,,,,,0.3974811020909091,
Iceland,2021,297833.0,1.0,1.0,,0.883775588,,,,,,,,0.3974811020909091,
India,2021,1033092817.0,0.775072324,0.771491388,0.15407206,0.24948704,,,,,0.19970677883963628,,,0.3974811020909091,-0.24340904209090908
India,2021,1033092817.0,0.775526127,0.774659303,0.051158959,0.220461485,,,,,0.06604059204075678,,-0.102913101,0.3974811020909091,-0.3463221430909091
Indonesia,2021,203818030.0,0.511815183,0.492876668,,0.459282186,,,,,,,,0.3974811020909091,
Indonesia,2021,203818030.0,0.523045227,0.516717845,,0.521015686,,,,,,,,0.3974811020909091,
"Iran, Islamic Rep.",2021,66867932.0,0.948362972,0.948362972,0.165481319,0.454999252,,,,,0.1744915437293138,,-0.05476604900000001,0.3974811020909091,-0.2319997830909091
"Iran, Islamic Rep.",2021,66867932.0,0.850800161,0.843474389,0.081790813,0.478246005,,,,,0.0969689347615746,,-0.08369050599999998,0.3974811020909091,-0.31569028909090907
Iraq,2021,25903954.0,0.222142878,0.178682554,,0.452460452,,,,,,,,0.3974811020909091,
Iraq,2021,25903954.0,0.148905592,0.136416911,,0.28429423,,,,,,,,0.3974811020909091,
Ireland,2021,3983258.0,0.997965654,0.997965654,,0.865516228,,,,,,,,0.3974811020909091,
Ireland,2021,3983258.0,0.995347901,0.995347901,,0.840399306,,,,,,,,0.3974811020909091,
Israel,2021,6631697.0,0.939650428,0.939650428,,0.717215153,,,,,,,,0.3974811020909091,
Israel,2021,6631697.0,0.919317835,0.919317835,,0.666832434,,,,,,,,0.3974811020909091,
Italy,2021,51815239.0,0.9748341,0.9748341,,0.76961439,,,,,,,,0.3974811020909091,
Italy,2021,51815239.0,0.97091602,0.97091602,,0.682103386,,,,,,,,0.3974811020909091,
Jamaica,2021,2248537.0,0.751055911,0.738239949,0.126623875,0.66546747,,,,,0.17152129896454574,,,0.3974811020909091,-0.2708572270909091
Jamaica,2021,2248537.0,0.715532327,0.715532327,0.126579464,0.605249062,,,,,0.1769025091161255,,-4.4410999999994205e-05,0.3974811020909091,-0.27090163809090906
Japan,2021,110830955.0,0.981156162,0.981156162,,0.830508873,,,,,,,,0.3974811020909091,
Japan,2021,110830955.0,0.988416284,0.988416284,,0.808970719,,,,,,,,0.3974811020909091,
Jordan,2021,7296924.0,0.586009096,0.53380465,0.15122353,0.238330786,,,,,0.28329376673657675,,,0.3974811020909091,-0.2462575720909091
